location,end_date,reported_val,predicted_val,missingness,notes
Nevada,10/1/2018,722,736,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,9/1/2018,740,747,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,8/1/2018,736,742,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,7/1/2018,727,732,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,6/1/2018,716,721,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,5/1/2018,726,732,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,4/1/2018,750,755,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,3/1/2018,746,751,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,2/1/2018,761,766,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,1/1/2018,758,763,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,12/1/2017,756,760,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,11/1/2017,748,748,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,10/1/2017,749,749,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,9/1/2017,736,736,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,8/1/2017,736,736,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,7/1/2017,736,736,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,6/1/2017,736,736,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,5/1/2017,728,728,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,4/1/2017,713,713,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,3/1/2017,707,707,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,2/1/2017,698,698,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,1/1/2017,705,705,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,12/1/2016,707,707,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,11/1/2016,729,729,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,10/1/2016,739,739,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,9/1/2016,731,731,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,8/1/2016,732,732,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,7/1/2016,723,723,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,6/1/2016,691,691,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,5/1/2016,679,679,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,4/1/2016,683,683,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,3/1/2016,689,689,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,2/1/2016,685,685,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,1/1/2016,669,669,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,12/1/2015,665,665,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,11/1/2015,634,634,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,10/1/2015,628,628,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,9/1/2015,633,633,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,8/1/2015,632,632,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,7/1/2015,616,616,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,6/1/2015,619,619,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,5/1/2015,598,598,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,4/1/2015,584,584,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,3/1/2015,579,579,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,2/1/2015,576,576,0,** Numbers may differ from published reports using final data. See Technical Notes.
Nevada,1/1/2015,578,578,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,5/1/2020,402,420,0.4,* Underreported due to incomplete data.
New Hampshire,4/1/2020,391,405,0.3,* Underreported due to incomplete data.
New Hampshire,3/1/2020,381,392,0.3,* Underreported due to incomplete data.
New Hampshire,2/1/2020,382,387,0.1,* Underreported due to incomplete data.
New Hampshire,1/1/2020,392,392,0.1,* Underreported due to incomplete data.
New Hampshire,12/1/2019,395,395,0,* Underreported due to incomplete data.
New Hampshire,11/1/2019,385,385,0,* Underreported due to incomplete data.
New Hampshire,10/1/2019,395,396,0,* Underreported due to incomplete data.
New Hampshire,9/1/2019,400,401,0,* Underreported due to incomplete data.
New Hampshire,8/1/2019,398,400,0,* Underreported due to incomplete data.
New Hampshire,7/1/2019,406,407,0,* Underreported due to incomplete data.
New Hampshire,6/1/2019,436,437,0,* Underreported due to incomplete data.
New Hampshire,5/1/2019,428,429,0,* Underreported due to incomplete data.
New Hampshire,4/1/2019,437,438,0,* Underreported due to incomplete data.
New Hampshire,3/1/2019,440,441,0,* Underreported due to incomplete data.
New Hampshire,2/1/2019,449,449,0,* Underreported due to incomplete data.
New Hampshire,1/1/2019,446,446,0,* Underreported due to incomplete data.
New Hampshire,12/1/2018,446,447,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,11/1/2018,450,450,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,10/1/2018,437,437,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,9/1/2018,438,438,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,8/1/2018,449,449,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,7/1/2018,455,455,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,6/1/2018,451,451,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,5/1/2018,472,472,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,4/1/2018,473,473,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,3/1/2018,490,490,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,2/1/2018,480,480,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,1/1/2018,473,473,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,12/1/2017,478,478,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,11/1/2017,472,472,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,10/1/2017,478,478,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,9/1/2017,470,470,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,8/1/2017,470,471,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,7/1/2017,463,464,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,6/1/2017,457,459,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,5/1/2017,446,448,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,4/1/2017,447,449,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,3/1/2017,439,441,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,2/1/2017,446,448,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,1/1/2017,458,460,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,12/1/2016,458,460,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,11/1/2016,443,445,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,10/1/2016,442,444,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,9/1/2016,446,447,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,8/1/2016,449,450,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,7/1/2016,441,442,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,6/1/2016,428,429,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,5/1/2016,439,439,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,4/1/2016,430,430,0,** Numbers may differ from published reports using final data. See Technical Notes.
New Hampshire,3/1/2016,435,435,0,** Numbers may differ from published reports using final data. See Technical Notes.
